customer_id,day_of_week,time_of_day,location,weather,payment_method,zone_type,gender,trip_type,avg_trips_per_week,avg_estimated_price,avg_spent_per_week,last_trip_days_ago,tenure_days,churn_prob,churn
CUST00872,Wednesday,Afternoon,Hyderabad,Rainy,Card,Commercial,Male,Auto,5.79,55.18,380.51,24,227,0.317732307,0
CUST00873,Saturday,Morning,Hyderabad,Clear,Card,Commercial,Male,Auto,4.56,30,219.89,1,977,0.026005157,0
CUST00874,Monday,Evening,Ahmedabad,Clear,UPI,Residential,Female,Auto,4.46,44.2,198.25,2,10,0.138037438,1
CUST00875,Friday,Evening,Hyderabad,Clear,Card,Mixed,Female,Auto,5.89,43.13,311.83,9,545,0.065591401,0
CUST00876,Monday,Evening,Pune,Rainy,Card,Mixed,Male,Auto,4.56,39.78,206.96,8,12,0.276614787,1
CUST00877,Saturday,Night,Pune,Clear,Card,Residential,Male,Auto,6.87,45.38,231.57,11,103,0.073900403,0
CUST00878,Saturday,Afternoon,Ahmedabad,Clear,Cash,Commercial,Female,Auto,6.32,41.08,251.68,0,469,0.022587115,0
CUST00879,Saturday,Morning,Delhi,Clear,UPI,Residential,Male,Taxi,2.79,109.32,347.36,24,164,0.52172253,0
CUST00880,Monday,Afternoon,Mumbai,Cloudy,Cash,Commercial,Male,Taxi,2.76,70.06,205.74,1,627,0.057807893,0
CUST00881,Wednesday,Morning,Pune,Cloudy,UPI,Residential,Female,Auto,5.7,36.73,245.16,10,628,0.034109645,0
CUST00882,Saturday,Night,Chennai,Clear,Card,Residential,Female,Auto,5.82,59.91,419.99,2,138,0.033350964,0
CUST00883,Sunday,Evening,Kolkata,Clear,Cash,Commercial,Female,Auto,4.8,48.22,323.71,1,612,0.079752413,0
CUST00884,Sunday,Night,Mumbai,Cloudy,Card,Residential,Female,Auto,7.52,48.93,284.06,0,110,0.016216907,0
CUST00885,Sunday,Night,Kolkata,Clear,UPI,Commercial,Female,Auto,9.88,76.73,718.46,4,95,0.005734618,0
CUST00886,Sunday,Morning,Pune,Foggy,Card,Commercial,Female,Auto,4.15,41.62,173.05,5,220,0.048186979,0
CUST00887,Wednesday,Night,Chennai,Clear,Cash,Residential,Male,Taxi,1.75,73.74,149.79,4,635,0.190071626,1
CUST00888,Saturday,Morning,Chennai,Clear,UPI,Residential,Female,Taxi,3.33,63.75,232.46,3,127,0.119097446,0
CUST00889,Saturday,Night,Bangalore,Rainy,Cash,Commercial,Other,Taxi,0,72.25,-45.74,11,158,0.723011203,0
CUST00890,Wednesday,Afternoon,Delhi,Clear,Card,Residential,Female,Taxi,1.93,72.03,100.44,23,363,0.517019279,1
CUST00891,Thursday,Evening,Hyderabad,Clear,Cash,Commercial,Female,Auto,2.35,36.1,51.3,4,758,0.180935525,0
CUST00892,Thursday,Morning,Pune,Rainy,Cash,Residential,Female,Auto,0.64,51.06,-2.82,4,90,0.378170878,1
CUST00893,Sunday,Afternoon,Mumbai,Cloudy,Cash,Residential,Male,Taxi,1.26,87.53,78.33,5,354,0.303655357,0
CUST00894,Tuesday,Night,Chennai,Cloudy,UPI,Residential,Male,Taxi,2.46,69.07,140.26,4,205,0.350317667,1
CUST00895,Saturday,Night,Kolkata,Rainy,Cash,Commercial,Female,Auto,7,50.31,272.02,21,114,0.242030412,0
CUST00896,Wednesday,Afternoon,Bangalore,Clear,Card,Commercial,Female,Auto,6.84,47.18,317.35,4,185,0.074522081,0
CUST00897,Thursday,Night,Mumbai,Rainy,Card,Residential,Female,Auto,7.07,49.19,328.68,23,132,0.189610581,0
CUST00898,Friday,Morning,Delhi,Cloudy,Cash,Commercial,Male,Auto,2.53,71.73,197.2,2,76,0.239938322,1
CUST00899,Monday,Afternoon,Kolkata,Clear,Card,Residential,Female,Auto,8.33,40.81,317.12,1,154,0.028914781,0
CUST00900,Sunday,Morning,Hyderabad,Clear,UPI,Commercial,Male,Auto,2.51,76.74,273.77,17,143,0.279367841,0
CUST00901,Saturday,Morning,Kolkata,Cloudy,Cash,Residential,Female,Auto,3.79,36.06,80.84,7,35,0.216772335,0
CUST00902,Sunday,Night,Kolkata,Clear,Cash,Residential,Male,Taxi,0.42,61.61,22.75,2,225,0.570873474,0
CUST00903,Wednesday,Morning,Ahmedabad,Clear,Cash,Mixed,Female,Auto,5.22,55.12,211.56,1,330,0.087284078,0
CUST00904,Sunday,Morning,Hyderabad,Cloudy,Cash,Residential,Male,Auto,7.01,40.21,328.34,10,700,0.012601459,0
CUST00905,Wednesday,Evening,Mumbai,Clear,UPI,Commercial,Male,Taxi,4.11,104.81,322.02,15,134,0.283528183,0
CUST00906,Monday,Night,Kolkata,Clear,UPI,Residential,Male,Taxi,1.4,63.71,69.89,26,340,0.534988321,1
CUST00907,Thursday,Evening,Delhi,Clear,Cash,Mixed,Female,Taxi,2.86,59.45,91.28,0,504,0.090738862,0
CUST00908,Thursday,Morning,Hyderabad,Clear,Card,Commercial,Female,Taxi,0.2,73.4,47.61,4,390,0.548393662,1
CUST00909,Thursday,Evening,Delhi,Clear,Cash,Residential,Female,Auto,8.01,52.16,492.94,18,297,0.020638028,0
CUST00910,Tuesday,Morning,Chennai,Rainy,Card,Commercial,Male,Auto,5.09,63.79,322.14,4,141,0.051274065,0
CUST00911,Tuesday,Evening,Bangalore,Cloudy,UPI,Residential,Female,Auto,2.18,30,64.72,0,607,0.119817907,0
CUST00912,Wednesday,Morning,Mumbai,Clear,UPI,Residential,Male,Taxi,2.38,89.74,283.68,48,98,0.904142541,1
CUST00913,Friday,Morning,Ahmedabad,Clear,Card,Mixed,Female,Auto,3.38,47.63,123.51,27,141,0.515720718,0
CUST00914,Thursday,Night,Hyderabad,Cloudy,Cash,Commercial,Female,Auto,6.9,53.83,349.5,5,25,0.104403033,0
CUST00915,Monday,Morning,Hyderabad,Rainy,Cash,Residential,Male,Auto,7.83,48.47,350.74,7,578,0.015036361,0
CUST00916,Tuesday,Morning,Delhi,Foggy,Cash,Mixed,Female,Taxi,5.01,103.48,530.34,13,233,0.133118959,0
CUST00917,Monday,Afternoon,Pune,Foggy,Cash,Residential,Male,Auto,5.43,51.01,265.97,4,10,0.112238273,0
CUST00918,Saturday,Evening,Pune,Cloudy,Cash,Commercial,Male,Auto,3.14,53.89,255.45,5,56,0.210808431,1
CUST00919,Thursday,Afternoon,Hyderabad,Clear,Cash,Residential,Male,Auto,5.79,30,201.84,2,240,0.082909123,0
CUST00920,Saturday,Evening,Kolkata,Clear,Card,Residential,Male,Taxi,4.58,71.51,246.55,0,213,0.055866292,0
CUST00921,Saturday,Morning,Delhi,Clear,Card,Residential,Male,Auto,1.63,56.15,121.95,11,165,0.597136192,0
CUST00922,Monday,Evening,Pune,Cloudy,Cash,Residential,Female,Taxi,2.89,83.14,213.97,0,182,0.236776446,0
CUST00923,Sunday,Afternoon,Mumbai,Cloudy,Card,Residential,Male,Auto,4.32,71.38,327.14,3,441,0.103788734,0
CUST00924,Friday,Night,Hyderabad,Foggy,Cash,Residential,Male,Taxi,5.15,95.77,433.22,0,100,0.186743329,0
CUST00925,Saturday,Evening,Bangalore,Cloudy,Card,Commercial,Male,Taxi,1.57,80.38,81.48,6,129,0.436406918,1
CUST00926,Thursday,Evening,Delhi,Foggy,Cash,Residential,Male,Auto,6.87,67.55,424.92,1,872,0.008978809,0
CUST00927,Sunday,Morning,Chennai,Clear,Cash,Commercial,Female,Auto,4.59,44.13,169.89,17,117,0.32413987,0
CUST00928,Thursday,Afternoon,Ahmedabad,Clear,UPI,Residential,Female,Taxi,0.69,95.07,116.58,2,61,0.377774756,0
CUST00929,Wednesday,Morning,Ahmedabad,Clear,Cash,Commercial,Female,Auto,0.58,59.31,-4.98,17,439,0.530757547,0
CUST00930,Saturday,Night,Delhi,Clear,Card,Commercial,Female,Auto,7.42,38.61,298.81,2,81,0.025991474,0
CUST00931,Tuesday,Night,Ahmedabad,Clear,Card,Residential,Male,Auto,6.94,30,173.72,55,292,0.745911525,1
CUST00932,Saturday,Night,Ahmedabad,Clear,Card,Commercial,Female,Taxi,3.38,101.47,407.7,0,400,0.048269382,0
CUST00933,Friday,Evening,Pune,Clear,UPI,Residential,Other,Taxi,0.77,54.81,46.05,1,182,0.273713042,0
CUST00934,Sunday,Evening,Delhi,Clear,Cash,Commercial,Female,Auto,9.38,45.14,458.14,3,280,0.010097779,0
CUST00935,Monday,Afternoon,Ahmedabad,Clear,UPI,Commercial,Male,Auto,3.61,30,101.56,14,1004,0.045481483,0
CUST00936,Monday,Night,Chennai,Clear,Card,Commercial,Male,Auto,6.33,30,178.05,10,10,0.093257931,0
CUST00937,Saturday,Afternoon,Chennai,Clear,Card,Residential,Female,Taxi,1.89,98.23,104.59,15,120,0.46330803,0
CUST00938,Friday,Morning,Mumbai,Clear,Card,Commercial,Male,Auto,4.23,30,130.6,13,82,0.354850503,0
CUST00939,Sunday,Evening,Hyderabad,Clear,Cash,Mixed,Female,Auto,6.77,45.04,376.1,1,107,0.020418035,0
CUST00940,Thursday,Afternoon,Delhi,Cloudy,Card,Residential,Female,Auto,4.06,56.61,255.11,11,100,0.184101386,0
CUST00941,Friday,Night,Chennai,Clear,Cash,Residential,Male,Taxi,3.3,64.32,278.6,27,460,0.40189219,1
CUST00942,Friday,Evening,Ahmedabad,Clear,Cash,Commercial,Female,Taxi,3.65,65.43,172.26,5,151,0.22218299,0
CUST00943,Wednesday,Evening,Mumbai,Cloudy,Card,Mixed,Male,Taxi,10.87,78.62,959.94,3,159,0.017329175,0
CUST00944,Saturday,Evening,Mumbai,Foggy,Card,Commercial,Male,Taxi,4.28,89.24,464.41,0,435,0.096748063,0
CUST00945,Monday,Afternoon,Ahmedabad,Cloudy,Card,Residential,Female,Auto,5.21,55.68,275.41,11,112,0.287746276,0
CUST00946,Monday,Evening,Ahmedabad,Clear,Cash,Commercial,Male,Auto,6.18,56.58,349.47,23,174,0.095684787,0
CUST00947,Thursday,Night,Mumbai,Rainy,Cash,Commercial,Male,Auto,6.46,62.26,465.83,27,74,0.257430353,0
CUST00948,Tuesday,Evening,Ahmedabad,Rainy,Cash,Residential,Male,Taxi,3.74,66.27,291.92,6,60,0.251154197,1
CUST00949,Saturday,Evening,Bangalore,Clear,Cash,Mixed,Male,Auto,6.83,40.16,200.6,3,141,0.028334149,0
CUST00950,Sunday,Morning,Mumbai,Clear,Cash,Commercial,Male,Auto,5.61,30,151.23,1,36,0.080600376,1
CUST00951,Tuesday,Afternoon,Hyderabad,Rainy,Cash,Mixed,Female,Auto,5.21,57.96,227.83,20,66,0.364239008,1
CUST00952,Sunday,Morning,Pune,Clear,Card,Mixed,Male,Auto,4.94,30,103.48,5,193,0.167993438,0
CUST00953,Monday,Evening,Pune,Cloudy,Card,Residential,Female,Auto,0,50.27,-60.27,0,93,0.644107373,1
CUST00954,Saturday,Evening,Kolkata,Clear,Card,Residential,Male,Auto,6.78,71.58,523.85,4,330,0.030215756,0
CUST00955,Friday,Afternoon,Bangalore,Clear,UPI,Residential,Female,Taxi,0.18,91.74,30.59,0,396,0.252814014,0
CUST00956,Monday,Night,Ahmedabad,Cloudy,Card,Commercial,Male,Auto,4.12,31.36,104.37,10,103,0.294500485,0
CUST00957,Tuesday,Afternoon,Chennai,Clear,UPI,Residential,Other,Taxi,2,82.89,113.03,10,36,0.474422132,1
CUST00958,Wednesday,Night,Bangalore,Clear,Card,Residential,Female,Auto,3.56,53.52,184.08,3,210,0.182105561,1
CUST00959,Saturday,Night,Delhi,Foggy,Cash,Residential,Male,Taxi,5.72,83.67,519.75,11,141,0.040353161,0
CUST00960,Friday,Night,Bangalore,Foggy,Card,Residential,Male,Auto,4.33,47.4,196.5,1,154,0.110863024,0
CUST00961,Monday,Night,Hyderabad,Rainy,Card,Residential,Male,Auto,4.91,75.49,351.71,3,780,0.033223028,0
CUST00962,Friday,Night,Delhi,Clear,Card,Commercial,Female,Taxi,3.94,84.97,280.15,4,36,0.173041565,1
CUST00963,Wednesday,Night,Bangalore,Clear,Cash,Commercial,Male,Auto,4.93,30,64.4,28,45,0.462478693,0
CUST00964,Monday,Afternoon,Hyderabad,Clear,Cash,Residential,Female,Taxi,2.65,78.92,223.46,9,290,0.228271411,0
CUST00965,Wednesday,Night,Pune,Rainy,Card,Residential,Male,Auto,6.44,30,248.54,10,68,0.068059741,0
CUST00966,Wednesday,Night,Chennai,Cloudy,Card,Residential,Male,Auto,2.02,36.45,118.03,53,63,0.959707581,1
CUST00967,Saturday,Morning,Chennai,Clear,UPI,Residential,Male,Auto,5.99,46.36,291.42,18,263,0.117211026,0
CUST00968,Sunday,Afternoon,Kolkata,Cloudy,Card,Mixed,Female,Auto,2.2,51.46,170.54,18,177,0.210988612,0
CUST00969,Monday,Night,Pune,Clear,Card,Commercial,Female,Auto,10.01,30,365.24,6,136,0.0115944,0
CUST00970,Thursday,Afternoon,Kolkata,Clear,Card,Commercial,Male,Taxi,3.88,113.84,500.05,9,216,0.103856846,0
CUST00971,Monday,Night,Delhi,Clear,Cash,Commercial,Male,Auto,6.88,45.8,377.38,2,296,0.025016233,0
CUST00972,Tuesday,Evening,Ahmedabad,Clear,Cash,Commercial,Female,Auto,7.9,30,143.25,18,315,0.051373242,0
CUST00973,Tuesday,Morning,Bangalore,Clear,Card,Commercial,Male,Auto,6.08,53.44,322.11,14,56,0.134714512,0
CUST00974,Sunday,Evening,Pune,Cloudy,Cash,Residential,Female,Auto,6.67,30,194.04,17,252,0.119600104,0
CUST00975,Sunday,Afternoon,Mumbai,Rainy,UPI,Commercial,Female,Taxi,5.09,45.49,203.02,6,217,0.071240322,0
CUST00976,Thursday,Evening,Chennai,Clear,Cash,Commercial,Female,Auto,4.62,42.18,273.73,9,209,0.141518631,0
CUST00977,Wednesday,Afternoon,Kolkata,Cloudy,UPI,Residential,Female,Auto,4.48,45.5,169.3,2,15,0.191845129,0
CUST00978,Saturday,Morning,Mumbai,Clear,Cash,Residential,Male,Taxi,3.11,63.33,321.79,5,273,0.134817563,0
CUST00979,Tuesday,Afternoon,Pune,Cloudy,Cash,Residential,Other,Auto,5.98,33.56,160.75,29,75,0.434873629,0
CUST00980,Friday,Evening,Delhi,Clear,Card,Residential,Female,Auto,6.86,49.64,323.28,24,82,0.308190025,1
CUST00981,Friday,Evening,Hyderabad,Clear,Card,Mixed,Male,Auto,5.52,36.39,180.13,29,231,0.229623689,0
CUST00982,Thursday,Morning,Ahmedabad,Cloudy,Cash,Residential,Male,Auto,6.41,44.38,275.13,13,56,0.140351699,0
CUST00983,Monday,Afternoon,Delhi,Cloudy,Cash,Commercial,Female,Auto,9.2,53.11,434.05,14,132,0.091185211,0
CUST00984,Sunday,Night,Kolkata,Cloudy,Card,Mixed,Female,Auto,4.73,66.75,273.89,13,512,0.111186477,0
CUST00985,Saturday,Evening,Pune,Clear,Card,Mixed,Female,Taxi,0.42,114.53,47.15,18,125,0.613647817,1
CUST00986,Friday,Morning,Chennai,Rainy,UPI,Commercial,Female,Taxi,4.35,90.99,391.69,3,173,0.125387027,0
CUST00987,Sunday,Afternoon,Hyderabad,Clear,Cash,Residential,Male,Auto,8.17,39.12,359.77,1,258,0.016678765,0
CUST00988,Sunday,Morning,Ahmedabad,Cloudy,Cash,Residential,Male,Taxi,5.49,75.63,381.79,7,10,0.06538178,0
CUST00989,Sunday,Afternoon,Hyderabad,Cloudy,Cash,Residential,Female,Auto,5.25,67.13,345.98,9,66,0.124356642,0
CUST00990,Thursday,Evening,Ahmedabad,Clear,Cash,Commercial,Male,Auto,3.26,46.76,133.57,42,470,0.517629547,1
CUST00991,Saturday,Evening,Ahmedabad,Clear,Cash,Mixed,Male,Auto,5.84,65.37,312.88,4,13,0.041673532,0
CUST00992,Sunday,Afternoon,Mumbai,Clear,Cash,Residential,Male,Auto,5.95,66.67,348.46,2,204,0.077149421,0
CUST00993,Friday,Afternoon,Kolkata,Foggy,UPI,Residential,Male,Auto,4.74,35.42,261.13,7,491,0.023243005,0
CUST00994,Sunday,Night,Ahmedabad,Clear,Cash,Commercial,Male,Auto,7.58,69.78,427.15,3,273,0.046719353,0
CUST00995,Thursday,Evening,Hyderabad,Cloudy,Card,Mixed,Male,Taxi,5.04,89.5,545.29,19,160,0.233973805,0
CUST00996,Saturday,Morning,Mumbai,Clear,Card,Commercial,Female,Auto,5.8,51.37,285.12,16,38,0.32457681,0
CUST00997,Tuesday,Morning,Ahmedabad,Clear,Cash,Residential,Female,Taxi,0.97,68.71,151.14,1,209,0.506638156,0
CUST00998,Friday,Evening,Pune,Clear,Cash,Residential,Female,Auto,3.64,62.4,226.17,5,143,0.273846632,1
CUST00999,Saturday,Night,Hyderabad,Clear,Card,Residential,Female,Auto,3.93,55.05,203.23,7,304,0.116467729,0
CUST01000,Thursday,Afternoon,Pune,Clear,Cash,Residential,Male,Auto,4.22,41.75,104.03,33,574,0.297537311,0
CUST01001,Friday,Morning,Delhi,Clear,Card,Residential,Female,Auto,2.47,46.8,99.86,9,91,0.377050577,0
CUST01002,Saturday,Evening,Delhi,Clear,Cash,Residential,Female,Auto,8.61,53.75,415.95,41,16,0.390792053,0
CUST01003,Wednesday,Afternoon,Pune,Clear,Card,Commercial,Female,Taxi,2.1,76.84,161.55,9,213,0.557247471,1
CUST01004,Saturday,Evening,Hyderabad,Clear,UPI,Residential,Male,Taxi,5.53,60.76,447.54,1,440,0.020019903,0
CUST01005,Friday,Evening,Kolkata,Clear,Cash,Residential,Female,Taxi,2.5,85.53,249.55,25,258,0.615668771,1
CUST01006,Friday,Afternoon,Hyderabad,Clear,UPI,Commercial,Female,Auto,2.66,72.31,215.15,23,45,0.584636988,0
CUST01007,Tuesday,Morning,Delhi,Clear,Cash,Mixed,Male,Auto,6.75,70.69,550.41,4,78,0.046341055,0
CUST01008,Thursday,Night,Mumbai,Clear,UPI,Mixed,Female,Taxi,0.91,89.9,142.77,4,518,0.298046235,1
CUST01009,Thursday,Evening,Delhi,Cloudy,Card,Commercial,Male,Auto,2.05,59.49,43.75,1,142,0.09245428,0
CUST01010,Tuesday,Evening,Kolkata,Foggy,Cash,Commercial,Female,Auto,1.93,53.11,121.2,12,38,0.491516024,0
CUST01011,Wednesday,Morning,Chennai,Clear,Cash,Mixed,Female,Auto,6.73,67.33,533.78,10,177,0.0317652,0
CUST01012,Wednesday,Morning,Bangalore,Cloudy,Cash,Residential,Female,Taxi,6.09,59.07,353.75,5,13,0.11739337,0
CUST01013,Tuesday,Morning,Delhi,Cloudy,Cash,Residential,Female,Auto,3.43,51.25,270.99,14,87,0.354449054,1
CUST01014,Saturday,Afternoon,Mumbai,Clear,Cash,Residential,Female,Auto,4.44,56.98,242.98,2,72,0.250674583,0
CUST01015,Thursday,Night,Chennai,Clear,Card,Mixed,Male,Auto,0.17,64.61,9.77,14,160,0.803885396,0
CUST01016,Sunday,Evening,Chennai,Clear,Card,Residential,Male,Taxi,2.05,88.4,204.27,3,26,0.252258347,1
CUST01017,Friday,Morning,Pune,Clear,Card,Residential,Female,Taxi,5.98,86.82,514.26,22,518,0.101276155,0
CUST01018,Monday,Morning,Ahmedabad,Foggy,Cash,Residential,Other,Auto,4.04,50.2,174.19,7,193,0.310289802,0
CUST01019,Wednesday,Evening,Mumbai,Rainy,UPI,Residential,Female,Auto,3.85,58.46,195.94,2,10,0.215031849,0
CUST01020,Thursday,Afternoon,Chennai,Clear,Cash,Residential,Other,Auto,4.3,56.84,230.94,4,13,0.222067258,0
CUST01021,Thursday,Night,Hyderabad,Clear,Card,Residential,Female,Auto,10.32,30,337.31,28,768,0.041747499,0
CUST01022,Wednesday,Evening,Bangalore,Clear,Cash,Residential,Female,Auto,6.21,30.85,283.79,8,228,0.137642609,0
CUST01023,Wednesday,Night,Chennai,Cloudy,UPI,Commercial,Male,Auto,3.47,61.1,217.58,3,23,0.222842188,1
CUST01024,Wednesday,Night,Mumbai,Clear,Cash,Residential,Male,Auto,1.5,30,108.82,1,1695,0.032441678,0
CUST01025,Sunday,Night,Mumbai,Clear,Card,Residential,Female,Auto,3.85,41.54,118.48,10,1502,0.031916777,0
CUST01026,Saturday,Evening,Hyderabad,Cloudy,Cash,Residential,Male,Taxi,4.96,82.58,436.04,35,415,0.536598076,0
CUST01027,Friday,Morning,Chennai,Cloudy,Card,Residential,Female,Auto,1.64,33.37,74.68,9,242,0.39411121,0
CUST01028,Sunday,Evening,Chennai,Cloudy,Card,Residential,Male,Auto,5.02,38.2,119.91,18,100,0.418159705,0
CUST01029,Saturday,Night,Chennai,Cloudy,Cash,Residential,Male,Taxi,3.78,78.36,276.82,0,215,0.090030089,1
CUST01030,Saturday,Night,Kolkata,Clear,Card,Residential,Female,Auto,7.14,48.05,420.38,2,308,0.032046698,0
CUST01031,Thursday,Morning,Kolkata,Rainy,Cash,Commercial,Male,Auto,3.84,50.72,312.68,14,57,0.396021311,0
CUST01032,Friday,Morning,Chennai,Rainy,Cash,Residential,Male,Taxi,5.46,82.56,483.98,8,351,0.087069813,0
CUST01033,Sunday,Evening,Hyderabad,Cloudy,Card,Residential,Female,Auto,4.33,30,183.71,0,183,0.118214555,0
CUST01034,Monday,Morning,Hyderabad,Clear,Cash,Residential,Female,Auto,2.57,30,47.5,2,38,0.28735043,0
CUST01035,Saturday,Evening,Hyderabad,Rainy,Cash,Residential,Male,Auto,6.33,61.99,288.91,1,258,0.057756447,1
CUST01036,Friday,Evening,Mumbai,Cloudy,Cash,Mixed,Female,Taxi,5.93,75.16,496.67,11,105,0.12646422,0
CUST01037,Sunday,Afternoon,Ahmedabad,Clear,UPI,Commercial,Male,Auto,2.69,33.02,151.27,3,1051,0.049871507,0
CUST01038,Saturday,Evening,Bangalore,Clear,Cash,Commercial,Male,Auto,3.73,41.64,126.14,14,45,0.432137736,0
CUST01039,Wednesday,Night,Pune,Cloudy,Cash,Residential,Female,Auto,7.44,48.96,354.36,29,180,0.091706862,1
CUST01040,Saturday,Afternoon,Hyderabad,Clear,Card,Residential,Male,Taxi,0.95,76.94,39.14,1,380,0.313995513,0
CUST01041,Sunday,Afternoon,Chennai,Foggy,Card,Mixed,Female,Auto,6.38,56.1,364.82,6,423,0.016604655,0
CUST01042,Tuesday,Night,Chennai,Clear,Cash,Commercial,Female,Auto,6.99,57.43,405.89,4,129,0.029081807,0
CUST01043,Sunday,Evening,Ahmedabad,Cloudy,Card,Residential,Male,Auto,5.58,50.87,285.68,2,164,0.081071202,0
CUST01044,Thursday,Afternoon,Delhi,Clear,Cash,Residential,Female,Auto,2.89,40.9,155.62,24,55,0.585236942,0
CUST01045,Wednesday,Morning,Ahmedabad,Clear,Cash,Commercial,Male,Taxi,3.16,77.82,215.75,8,189,0.115786368,0
CUST01046,Tuesday,Afternoon,Ahmedabad,Cloudy,Card,Residential,Male,Taxi,2.57,60.88,175.07,12,650,0.076018428,0
CUST01047,Monday,Evening,Bangalore,Clear,UPI,Residential,Female,Auto,6.37,30,143.65,12,493,0.052044514,0
CUST01048,Friday,Evening,Mumbai,Clear,Cash,Residential,Female,Auto,3.71,53.1,226.97,0,122,0.059544388,0
CUST01049,Tuesday,Night,Hyderabad,Clear,Card,Commercial,Male,Taxi,1.32,81.47,48.32,0,237,0.163036226,0
CUST01050,Saturday,Night,Ahmedabad,Clear,Cash,Residential,Female,Taxi,2.25,83.22,176.13,1,162,0.178197379,0
CUST01051,Friday,Evening,Bangalore,Clear,Card,Commercial,Male,Auto,5.44,39.46,260.02,8,180,0.153724572,0
CUST01052,Tuesday,Afternoon,Kolkata,Clear,UPI,Commercial,Female,Auto,9.74,30,194.87,2,344,0.005865039,0
CUST01053,Thursday,Night,Ahmedabad,Clear,UPI,Residential,Male,Taxi,5.4,103.51,507.3,0,148,0.018816618,0
CUST01054,Friday,Afternoon,Hyderabad,Clear,Cash,Commercial,Male,Taxi,3.03,72.28,220.09,0,343,0.204022553,1
CUST01055,Saturday,Evening,Ahmedabad,Clear,Card,Mixed,Female,Auto,8.15,36.29,293.52,33,548,0.138316059,1
CUST01056,Friday,Night,Bangalore,Foggy,UPI,Commercial,Other,Auto,4.48,30.06,251.92,0,107,0.119761814,0
CUST01057,Friday,Evening,Chennai,Clear,Cash,Commercial,Female,Auto,8.44,72.73,679.37,9,280,0.019433724,0
CUST01058,Monday,Afternoon,Mumbai,Clear,Card,Mixed,Male,Auto,9.32,58.56,557.2,29,83,0.215202733,0
CUST01059,Monday,Night,Ahmedabad,Clear,Cash,Residential,Female,Taxi,2.92,82.75,232.15,2,14,0.2599887,0
CUST01060,Sunday,Evening,Delhi,Clear,UPI,Commercial,Other,Auto,2.94,57.34,217.06,34,18,0.745525247,0
CUST01061,Friday,Night,Kolkata,Clear,Card,Residential,Male,Auto,6.78,62.27,449.96,10,322,0.042554628,0
CUST01062,Saturday,Night,Hyderabad,Foggy,Cash,Commercial,Female,Auto,4.59,45.9,187.19,11,183,0.210796152,0
CUST01063,Friday,Night,Chennai,Clear,Cash,Commercial,Female,Auto,8.66,51.13,534.99,6,261,0.012306901,0
CUST01064,Saturday,Afternoon,Mumbai,Clear,Card,Residential,Male,Auto,3.74,63.93,304.14,1,22,0.243061021,0
CUST01065,Thursday,Morning,Ahmedabad,Clear,Cash,Residential,Female,Taxi,1.37,64.75,191.54,11,860,0.277536174,0
CUST01066,Sunday,Morning,Chennai,Clear,Card,Commercial,Female,Taxi,6.11,104.73,584.84,12,172,0.140071732,0
CUST01067,Monday,Morning,Chennai,Cloudy,UPI,Mixed,Male,Auto,4.34,48.87,236.46,2,224,0.097755472,0
CUST01068,Thursday,Afternoon,Mumbai,Clear,UPI,Mixed,Male,Auto,2.23,67.83,90.9,3,151,0.308857614,1
CUST01069,Thursday,Night,Pune,Clear,Cash,Commercial,Female,Taxi,0.61,77.14,30.66,12,223,0.386483181,0
CUST01070,Monday,Night,Pune,Clear,Cash,Commercial,Female,Taxi,3.25,48.21,150.76,15,52,0.259152897,0
CUST01071,Friday,Morning,Pune,Cloudy,Card,Residential,Female,Auto,2.88,39.97,32.93,4,116,0.338378876,0
CUST01072,Sunday,Night,Mumbai,Clear,UPI,Commercial,Male,Auto,6.8,57.88,400.2,2,99,0.06663908,0
CUST01073,Friday,Afternoon,Bangalore,Cloudy,Cash,Residential,Male,Auto,4.52,45.65,190.83,23,64,0.212931976,1
CUST01074,Thursday,Afternoon,Kolkata,Clear,UPI,Commercial,Female,Auto,2.26,46.05,172.08,12,519,0.137628425,0
CUST01075,Monday,Afternoon,Pune,Clear,UPI,Commercial,Female,Auto,4.18,53.48,248.78,20,140,0.234095585,0
CUST01076,Friday,Morning,Bangalore,Clear,UPI,Commercial,Male,Taxi,4.48,85.13,398.11,4,59,0.145046367,0
CUST01077,Friday,Night,Kolkata,Clear,UPI,Commercial,Male,Auto,7.21,56.46,495.81,2,234,0.020998238,0
CUST01078,Monday,Afternoon,Bangalore,Clear,Cash,Commercial,Male,Auto,3.75,32.78,159.39,22,63,0.321635915,1
CUST01079,Saturday,Morning,Bangalore,Foggy,Card,Commercial,Male,Auto,2.56,36.95,54.34,14,270,0.328639499,1
CUST01080,Friday,Morning,Mumbai,Clear,Card,Residential,Male,Taxi,3.29,94.79,355.18,23,402,0.279063552,0
CUST01081,Monday,Night,Bangalore,Rainy,Cash,Residential,Male,Auto,2.51,78.58,315.28,13,614,0.249335483,0
CUST01082,Friday,Night,Mumbai,Clear,Card,Commercial,Female,Taxi,1.41,77.86,91.23,0,313,0.208619785,0
CUST01083,Monday,Evening,Ahmedabad,Clear,Card,Residential,Female,Auto,5.23,30,122.56,4,395,0.128663562,1
CUST01084,Monday,Morning,Delhi,Clear,Cash,Commercial,Male,Taxi,7.29,81.46,624.12,20,85,0.037278892,0
CUST01085,Thursday,Morning,Bangalore,Clear,Cash,Mixed,Male,Auto,7.92,33.83,226.57,3,449,0.022466604,0
